id,sku,brand,name,colorway,gender,silhouette,releaseYear,releaseDate,retailPrice,estimatedMarketValue,story,image,stockXLink,goatLink,flightClubLink,stadiumGoodsLink
a3d8dbf4-ab43-4e2b-ad73-ca8199081ca8,CD6893-109,Nike,Air Max Excee TD 'White Orange',White/Summit White/Sail/Orange,infant,Air Max Excee,2021,2021-08-13,55,115,"The Nike Air Max Excee TD ‘White Orange’ presents a simple two-tone colorway of a retro-inspired sneaker that takes it cues from the venerable Air Max 90. The upper is constructed from breathable white mesh with tonal leather overlays at the forefoot and heel. Contrasting orange accents settle on the various branding elements, which include a leather Swoosh layered atop a light grey suede saddle. The sneaker is mounted on a white foam midsole, fitted with an orange-tinged Max Air unit in the heel and reinforced by a gum rubber outsole underfoot.",https://image.goat.com/attachments/product_template_pictures/images/058/927/618/original/CD6893_109.png.png,,https://goat.com/sneakers/air-max-excee-td-white-orange-cd6893-109, https://flightclub.com/air-max-excee-td-white-orange-cd6893-109,
a54279d5-a7aa-4210-8a79-2b74e358145e,DM3529-001,Jordan,Jordan 1 Mid Crater Black,Black/Multi-Color-Racer Blue-White,men,Air Jordan 1,2021,2021-08-13,130,112,"The Air Jordan 1 Mid ‘Crater’ steps out in a rugged build inspired by workwear and made with 20% recycled content by weight. The vegan-friendly upper pairs black washed canvas with tonal synthetic suede along the toe box, eyestay and collar overlay. Blue zigzag stitching is superimposed on a speckled Swoosh made with Nike Grind, while standard Jumpman branding is embroidered on the tongue. The mid-top is anchored by a Crater Foam midsole, featuring encapsulated Air-sole cushioning in the heel and a Nike Grind outsole underfoot.",https://image.goat.com/attachments/product_template_pictures/images/057/775/134/original/775757_00.png.png,https://stockx.com/air-jordan-1-mid-crater-black, https://goat.com/sneakers/air-jordan-1-mid-crater-dm3529-001, https://flightclub.com/air-jordan-1-mid-crater-dm3529-001, https://sale.stadiumgoods.com/jordan-1-mid-crater-black-dm3529-001
a6f15712-d49d-4fea-8cdd-f63e4a16f7ee,DO6147-100,Nike,Force 1 Fontanka TD 'White Opti Yellow',White/White/Opti Yellow/White,infant,Force 1,2021,2021-08-13,60,70,"Taking inspiration from the underground rave scene of St. Petersburg in post-Soviet Russia, the Nike Force 1 Fontanka TD ‘White Opti Yellow’ updates the vintage silhouette with DIY sensibilities and an imperfectly pieced-together aesthetic. The white leather upper is rife with misaligned overlays and off-center stitching. Atop the tongue, a trio of multicolor Swooshes disrupt the monochromatic finish. The sneaker is mounted on a white rubber cupsole, accented with a yellow ‘cassette tape’ piece on the lateral sidewall.",https://image.goat.com/attachments/product_template_pictures/images/058/927/681/original/DO6147_100.png.png,,https://goat.com/sneakers/force-1-fontanka-td-white-opti-yellow-do6147-100, https://flightclub.com/force-1-fontanka-td-white-opti-yellow-do6147-100,
abc18869-689a-4b76-8d7e-a31f366fd947,CK7580-113,Nike,Wmns NikeCourt Air Zoom GP Turbo 'White Aluminum',White/Pure Platinum/Aluminum,women,NikeCourt Air Zoom GP,2021,2021-08-13,140,200,"The NikeCourt women’s Air Zoom GP Turbo ‘White Aluminum’ delivers a two-tone colorway of a performance tennis shoe built for hard court surfaces. The upper is constructed from translucent white textile with an anatomically designed toe box and a reinforced synthetic overlay that covers the vamp and medial side. Nike’s Dynamic Fit system provides added containment during quick cuts, while a full-length Zoom Air unit is stitched directly to the upper for extra-responsive cushioning. Underfoot, the rubber outsole features a modified herringbone tread for multidirectional traction.",https://image.goat.com/attachments/product_template_pictures/images/058/927/622/original/CK7580_113.png.png,,https://goat.com/sneakers/wmns-nikecourt-air-zoom-gp-turbo-white-aluminum-ck7580-113, https://flightclub.com/wmns-nikecourt-air-zoom-gp-turbo-white-aluminum-ck7580-113,
ae972991-5843-47ed-962f-dff0970b1f0e,CT3550-500,Nike,Air Presto 'Wild Berry',Wild Berry/Cyber Teal/University Gold/Fierce Purple,men,Air Presto,2021,2021-08-13,130,169,"The Nike Air Presto ‘Wild Berry’ applies a vibrant palette to an ultra-comfortable running shoe that launched in 2000 as a ‘T-shirt for your feet.’ The bootie-style upper is constructed from purple spacer mesh, a breathable material that allows for stretch in all directions. Contrasting hits of yellow and teal make their way to a molded midfoot cage and a wraparound heel overlay, both constructed from semi-translucent TPU. The lightweight build is mounted on a cushy Phylon midsole, enhanced with an Air-sole unit in the heel and marked with five small dots — a nod to Nike’s innovation-focused Alpha Project.",https://image.goat.com/attachments/product_template_pictures/images/058/927/623/original/CT3550_500.png.png,,https://goat.com/sneakers/air-presto-wild-berry-ct3550-500, https://flightclub.com/air-presto-wild-berry-ct3550-500,
b0eea432-58d3-45d1-b22e-a4917c0e1205,Q46357,adidas,Forum Tech Boost 'White Sky Tint',Cloud White/Sky Tint/Cream White,men,Forum,2021,2021-08-13,130,90,"The adidas Forum Tech Boost ‘White Sky Tint’ delivers a modern interpretation of a vintage ‘80s hoops shoe. Recycled content is incorporated into the low-profile upper, crafted from coated white textile with tonal three-stripe branding. Off-white synthetic suede is utilized on the eyestay and heel overlay, while a subtle pop of pale blue lands on an external TPU heel counter. The sneaker rides on a translucent rubber cupsole that reveals an updated full-length Boost midsole, offering responsive cushioning with each step.",https://image.goat.com/attachments/product_template_pictures/images/058/927/704/original/Q46357.png.png,,https://goat.com/sneakers/forum-tech-boost-white-sky-tint-q46357, https://flightclub.com/forum-tech-boost-white-sky-tint-q46357,
cc423395-42cd-4f43-8345-b33f86295170,DO1380-700,Nike,Presto PS 'Volt',Volt/White/Black,youth,Air Presto,2021,2021-08-13,75,99,"Made for little kids, the Nike Presto PS ‘Volt’ showcases a vivid monochromatic finish on a retro runner that launched in 2000 as a ‘T-shirt for your feet.’ The bootie-style upper is constructed from breathable mesh in Nike’s signature neon hue. Lightweight support arrives via a midfoot cage and heel counter in translucent TPU. The sneaker’s lightweight tooling comprises a sculpted foam midsole that also doubles as the outsole, featuring a classic waffle traction pattern for optimal grip.",https://image.goat.com/attachments/product_template_pictures/images/058/927/680/original/DO1380_700.png.png,,https://goat.com/sneakers/presto-ps-volt-do1380-700, https://flightclub.com/presto-ps-volt-do1380-700,
d275e5a5-07cc-49dd-b081-2eceb689aaf8,DM7866-140,Jordan,Jordan 1 Low Fragment x Travis Scott,White/Black-Royal- Sail,men,Air Jordan 1,2021,2021-08-13,150,969,"The Fragment Design x Travis Scott x Air Jordan 1 Retro Low delivers a collaboration that blends signature details associated with both La Flame and Hiroshi Fujiwara’s influential imprint. The color palette is reminiscent of past Fragment joint ventures, highlighted by a white leather upper with contrasting overlays in black and royal blue. Scott’s inverted and oversized Swoosh decorates the lateral side panel in an off-white finish, while a standard black Swoosh is stitched onto the opposite side. Cactus Jack branding adorns the heel tab of the left shoe, along with the rapper’s smiley face logo stamped directly underneath. On the heel of the right shoe, a classic Jordan Wings logo is joined by Fragment’s lightning bolt trademark.",https://image.goat.com/attachments/product_template_pictures/images/059/084/574/original/767449_00.png.png,https://stockx.com/air-jordan-1-low-fragment-design-x-travis-scott, https://goat.com/sneakers/fragment-design-x-travis-scott-x-air-jordan-1-retro-low-dm7866-140, https://flightclub.com/fragment-design-x-travis-scott-x-air-jordan-1-retro-low-dm7866-140, https://sale.stadiumgoods.com/air-jordan-1-low-og-sp
d7d3387a-86f8-4134-bd9c-9c440e4a54eb,DJ0268-001,Nike,Blazer Mid '77 SE TD 'Black Light Smoke Grey',Black/Light Smoke Grey/Pink Foam/Cashmere,infant,Blazer,2021,2021-08-13,65,115,"The Nike Blazer Mid ‘77 SE TD ‘Black Light Smoke Grey’ dresses the retro silhouette in mostly neutral tones with an unexpected pop of pastel color. The black leather upper is secured with elastic no-tie laces and hook-and-loop closure on the lateral eyestay, which can be detached to create an extra-wide opening for easy on and off. An embroidered grey Swoosh on the medial side is complemented by an outlined white Swoosh on the lateral side. Mixed Nike branding decorates the heel tab. Underfoot, the herringbone-traction rubber outsole is finished in a soft pink hue.",https://image.goat.com/attachments/product_template_pictures/images/058/927/672/original/DJ0268_001.png.png,,https://goat.com/sneakers/blazer-mid-77-se-td-black-light-smoke-grey-dj0268-001, https://flightclub.com/blazer-mid-77-se-td-black-light-smoke-grey-dj0268-001,
dd4a90b8-991b-433c-bbba-e0ccd366c84a,DM3985-001,Nike,Downshifter 11 SE TD 'Black Dynamic Turquoise',Black/Dynamic Turquoise/Team Red/Hyper Pink,infant,Downshifter,2021,2021-08-13,50,110,"The Nike Downshifter 11 SE TD ‘Black Dynamic Turquoise’ highlights candy-bright accents on a cushioned and durable sneaker built for play. A combination of no-tie elastic laces and an adjustable hook-and-loop strap secures a breathable black mesh upper, fortified with tonal synthetic overlays and equipped with a webbing pull tab at the heel for easy on and off. On the sneaker’s lateral side, an outlined fuchsia-colored Swoosh is joined by a large Nike graphic in hot pink and aqua. The contrasting hues up top are offset by a solid white foam sole unit.",https://image.goat.com/attachments/product_template_pictures/images/058/927/675/original/DM3985_001.png.png,,https://goat.com/sneakers/downshifter-11-se-td-black-dynamic-turquoise-dm3985-001, https://flightclub.com/downshifter-11-se-td-black-dynamic-turquoise-dm3985-001,
ef5ad9b8-01b2-4415-86a7-e19e21ac935e,DC5562-400,Nike,Flex Advance SE PS 'Peace',Midnight Navy/Imperial Blue/Orange/White,youth,Flex Advance,2021,2021-08-13,70,87,"Designed for little kids, the Nike Flex Advance SE PS ‘Peace’ makes use of a navy textile upper built with convenient slip-on construction. The low-cut collar features an extra-wide opening and dual webbing pull loops for easy on and off. In lieu of traditional laces, the shoe is secured with a pair of crisscrossing hook-and-loop straps, one decorated with Nike branding, the other with a peace sign graphic. Both are repeated on the sockliner as part of an all-over print inspired by Nike’s early ‘70s heritage. A plush white foam midsole delivers comfortable cushioning and a smooth ride.",https://image.goat.com/attachments/product_template_pictures/images/058/927/665/original/DC5562_400.png.png,,https://goat.com/sneakers/flex-advance-se-ps-peace-dc5562-400, https://flightclub.com/flex-advance-se-ps-peace-dc5562-400,
f6c145d5-0bf7-4706-8289-68317675ef41,CI4757-901,Nike,Vapor Edge Pro 'OBJ - Metallic Vivid Gold',Metallic Vivid Gold/White/Black,men,Vapor Edge,2021,2021-08-13,120,199,"The Nike Vapor Edge Pro OBJ ‘Metallic Vivid Gold’ makes use of a flexible knit upper secured with a ghost lacing system and a stretchy ankle cuff. A durable overlay is rendered in a metallic gold finish with a scattered black and white tiger print — a nod to Odell Beckham Jr.’s LSU roots. The NFL star’s personal logo adorns the tongue and sockliner. In lieu of a traditional outsole plate, an internal full-foot chassis provides flexible support. Underfoot, wide stud placement offers the sort of traction that’s needed for quick cuts and rapid acceleration.",https://image.goat.com/attachments/product_template_pictures/images/058/927/620/original/CI4757_901.png.png,,https://goat.com/sneakers/vapor-edge-pro-obj-metallic-vivid-gold-ci4757-901, https://flightclub.com/vapor-edge-pro-obj-metallic-vivid-gold-ci4757-901,
fe51404c-4828-4f2f-861a-c88eba41df09,GZ3230,adidas,adidas Adilette Slides Palace Palaste Light Yellow,Yellow/Yellow/Weiss-Schwarz,men,Adidas Slide,2021,2021-08-13,50,61,"In keeping with the London skate brand’s irreverent sensibilities, the Palace x adidas Slide ‘Wellness’ is billed as ‘deep-relaxation leisurewear.’ A pale yellow hue floods the exterior of the sporty sandal, featuring a textured bandage-strap upper marked with Palace branding. An accompanying graphic depicts the yin yang symbol cradled by a pair of open hands. adidas’ Trefoil logo is stamped on the contoured footbed, which is supported by a cushy foam midsole and lightweight synthetic outsole.",https://image.goat.com/attachments/product_template_pictures/images/058/725/823/original/GZ3230.png.png,https://stockx.com/adidas-adilette-slides-palace-yellow, https://goat.com/sneakers/palace-x-slides-wellness-gz3230, https://flightclub.com/palace-x-slides-wellness-gz3230,
098a95ad-6b19-4e95-8955-d1fa7d4a087f,CU0449-002,Jordan,Jordan 1 Retro High OG Seafoam (PS),Seafoam/Healing Orange-White,child,Air Jordan 1,2021,2021-08-12,80,79,"Crafted for little kids, the Air Jordan 1 Retro High OG PS ‘Seafoam’ updates the iconic silhouette with a two-tone palette geared for the warm weather months. The upper is constructed from clean white leather with contrasting nubuck overlays in a pale green finish. The same pastel hue is repeated on the signature Swoosh, Nike branded tongue tag and durable rubber outsole. Woven white laces are outlined in reddish bronze for an unexpected pop of contrasting color.",https://image.goat.com/attachments/product_template_pictures/images/052/534/307/original/CU0449_002.png.png,https://stockx.com/air-jordan-1-retro-high-og-seafoam-ps, https://goat.com/sneakers/air-jordan-1-retro-high-og-ps-seafoam-cu0449-002, https://flightclub.com/air-jordan-1-retro-high-og-ps-seafoam-cu0449-002, https://sale.stadiumgoods.com/air-jordan-1-retro-high-og-ps-seafoam-cu0449-002
1c23fd47-c219-4922-9891-53d5951a966c,Q46452,adidas,4DFWD Pulse 'Black Sonic Ink',Core Black/Core Black/Sonic Ink,men,4DFWD,2021,2021-08-12,160,140,"The adidas 4DFWD Pulse ‘Black Sonic Ink’ features a lightweight and sustainable build that incorporates at least 50% recycled materials. The seamless upper is constructed from open black mesh with a purple textile underlay. Reflective three-stripes reveal an iridescent finish for added visibility in low-light conditions. Responsive cushioning is provided by a hybrid midsole that combines soft foam and a 3D-printed heel cradle, precisely angled so that it absorbs impact and guides the foot forward with each step. A high-traction purple rubber outsole delivers optimal grip.",https://image.goat.com/attachments/product_template_pictures/images/058/470/421/original/Q46452.png.png,,https://goat.com/sneakers/4dfwd-pulse-black-sonic-ink-q46452, https://flightclub.com/4dfwd-pulse-black-sonic-ink-q46452,
40d71896-4021-4199-8cd6-b0dc4cb306e9,CU0450-002,Jordan,Jordan 1 Retro High OG Seafoam (TD),Seafoam/Healing Orange-White,toddler,Air Jordan 1,2021,2021-08-12,60,71,"The Air Jordan 1 Retro High OG TD ‘Seafoam’ treats the classic silhouette to a pastel makeover. The upper is crafted from pristine white leather with nubuck overlays in a pale green hue. Flat white laces are trimmed in Healing Orange for a contrasting pop of color. A woven Nike tag decorates the plush nylon tongue, which combines with a padded collar to deliver a comfortable fit. Underfoot, the solid rubber outsole features flex grooves and a concentric-circle traction pattern.",https://image.goat.com/attachments/product_template_pictures/images/058/946/107/original/804003_00.png.png,https://stockx.com/air-jordan-1-retro-high-og-seafoam-td, https://goat.com/sneakers/air-jordan-1-retro-high-og-td-seafoam-cu0450-002, https://flightclub.com/air-jordan-1-retro-high-og-td-seafoam-cu0450-002, https://sale.stadiumgoods.com/air-jordan-1-retro-high-og-td-seafoam-cu0450-002
50bae35f-37a9-4a2c-ab51-32580f6cf4b7,CD0461-002,Jordan,Jordan 1 Retro High OG Seafoam (W),Seafoam/Healing Orange-White,women,Air Jordan 1,2021,2021-08-12,170,185,"The women’s Air Jordan 1 Retro High OG ‘Seafoam’ delivers a subtle two-tone colorway of the 1985 sneaker that started it all. The all-leather upper features a crisp white base with contrasting overlays in a soft green finish. The pastel hue is repeated on the sneaker’s branding elements, which include the signature Swoosh and Nike Air tongue tag. Contrasting color arrives via Healing Orange trim on the flat woven laces. The high-top is anchored by a durable rubber cupsole with encapsulated Air sole cushioning in the heel.",https://image.goat.com/attachments/product_template_pictures/images/058/444/195/original/765238_00.png.png,https://stockx.com/air-jordan-1-high-og-seafoam-w, https://goat.com/sneakers/wmns-air-jordan-1-retro-high-og-seafoam-cd0461-002, https://flightclub.com/wmns-air-jordan-1-retro-high-og-seafoam-cd0461-002, https://sale.stadiumgoods.com/air-jordan-1-high-og-wmns-seafoam-cd0461-002
7fc98690-b3ca-4790-97a9-2fd521a57cb0,DH3718-700,Nike,Nike Dunk High Rebel Pastels (W),Cashmere/Green Noise-Pale Coral,women,Dunk,2021,2021-08-12,120,106,"The Nike women’s Dunk High Rebel ‘Cashmere Coral’ updates the vintage hoops shoe with a reconstructed build highlighted by added layers, bold colors and exaggerated tooling. The leather upper features a white perforated toe box and pink quarter panels. Neon yellow trim accompanies forefoot and heel overlays in bright red and powder blue. On the lateral side, a black mini-Swoosh is embroidered atop a standard green leather Swoosh. The multicolor assemblage is offset by a stacked white midsole, supported underfoot by a cored-out rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/058/118/586/original/DH3718_700.png.png,https://stockx.com/nike-dunk-high-rebel-pastels-w, https://goat.com/sneakers/wmns-dunk-high-rebel-cashmere-coral-dh3718-700, https://flightclub.com/wmns-dunk-high-rebel-cashmere-coral-dh3718-700,
7fd6bf2a-ff04-4e73-9e2f-5e1242f6a11b,Q46451,adidas,4DFWD Pulse 'Black Signal Green',Core Black/Signal Green/Carbon,men,4DFWD,2021,2021-08-12,160,172,"The adidas 4DFWD Pulse ‘Black Signal Green’ delivers a performance running shoe that pairs sustainable design with technical performance. 50% recycled content is incorporated into the airy upper, composed of bright green textile with an open black mesh overlay and reflective three-stripes. The sneaker is mounted on a hybrid midsole featuring resilient foam with a 3D-printed heel cradle. The lattice structure is precisely angled for optimal energy return, achieved through redirecting the force of impact into forward motion. Underfoot, flex grooves are built into a high-traction solid rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/058/470/420/original/Q46451.png.png,,https://goat.com/sneakers/4dfwd-pulse-black-signal-green-q46451, https://flightclub.com/4dfwd-pulse-black-signal-green-q46451,
9350a19c-72f1-4276-98be-d2cfaa076d71,VN0A7TNH2D5,Vans,JJJJound x Sk8-Mid Vault LX 'Green',Green,men,Sk8,2021,2021-08-12,150,137,"Designed in partnership with Justin Saunders’ blog turned brand, the JJJJound x Vans Sk8-Mid Vault LX ‘Green’ showcases a military-inspired palette on the sneaker that debuted in 1978 as the Style 37. The upper pairs khaki textile with olive suede paneling along the toe box, eyestay and heel. Details include a white leather jazz stripe, a woven Vans tongue tag, and a discreet JJJJound tag affixed to the heel overlay. The mid-top sits on a white vulcanized rubber midsole with a contrasting black foxing stripe and Off the Wall license plate.",https://image.goat.com/attachments/product_template_pictures/images/060/049/931/original/804794_00.png.png,,https://goat.com/sneakers/jjjjound-x-sk8-mid-vault-lx-green-jjjjound-sk8-mid-grn, https://flightclub.com/jjjjound-x-sk8-mid-vault-lx-green-jjjjound-sk8-mid-grn,
b5e4b1d0-785d-4a58-9fc1-ea5f05b35050,MS327TSC,New Balance,New Balance 327 Todd Snyder Farmer's Market Wheat,Workwear/Bone,men,327,2021,2021-08-12,150,134,"Crafted in collaboration with the American menswear designer, the Todd Snyder x New Balance 327 ‘Wheat’ is taken from the three-piece ‘Farmers Market Pack.’ The retro-inspired silhouette is marked with split color blocking on the upper, featuring an earthy palette inspired by New York City’s greenmarkets. The lateral side combines off-white mesh with green suede overlays and a large ‘N’ logo in dark beige, while the opposing side pairs beige mesh with off-white suede overlays at the forefoot and heel. Atop the tongue, a wheat graphic decorates an orange woven tag. The sneaker rests on a cushy EVA midsole and high-traction rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/060/557/360/original/806871_00.png.png,https://stockx.com/new-balance-327-todd-snyder-farmers-market-wheat, https://goat.com/sneakers/todd-snyder-x-327-farmers-market-pack-wheat-ms327tsc, https://flightclub.com/todd-snyder-x-327-farmers-market-pack-wheat-ms327tsc,
ef772457-a3f9-4101-bd70-e8e24874ba44,GZ5464,adidas,4DFWD Pulse J 'Black White',Core Black/Cloud White/Carbon,youth,4DFWD,2021,2021-08-12,140,200,"Offered in kids sizing, the adidas 4DFWD Pulse J ‘Black White’ showcases reflective three-stripes on a ventilated black mesh upper made with 50% recycled content and zero virgin polyester. The seamless build is supported by a unique cushioning setup that pairs lightweight foam with adidas’ 4D technology. The 3D-printed lattice structure is precisely angled under the heel, allowing it to redirect the force of impact into forward motion with each stride. The upshot: a smoother and less taxing running experience.",https://image.goat.com/attachments/product_template_pictures/images/058/470/396/original/GZ5464.png.png,,https://goat.com/sneakers/4dfwd-pulse-j-black-white-gz5464, https://flightclub.com/4dfwd-pulse-j-black-white-gz5464,
19e790e3-ef51-4eff-833b-8911550d3d91,DB1909-100,Nike,Nike Dunk Low Sail Multi-Camo (GS),Sail/Vintage Green-Total Orange-White,child,Dunk,2021,2021-08-11,95,127,"Crafted for big kids, the Nike Dunk Low SE GS ‘Sail Multi-Camo’ carries an off-white textile upper with leather overlays finished in mismatched military-inspired prints. Dark green accents land on the leather Swoosh, textile collar lining and Nike-branded tongue tag. Atop the right heel tab, an embroidered basketball graphic speaks to the shoe’s hardwood roots, while the opposing heel tab features a standard Nike wordmark. The low-profile silhouette rides on a durable rubber cupsole with white sidewalls and a green rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/057/616/088/original/796724_00.png.png,https://stockx.com/nike-dunk-low-multi-camo-gs, https://goat.com/sneakers/dunk-low-se-gs-multi-camo-db1909-100, https://flightclub.com/dunk-low-se-gs-multi-camo-db1909-100,
1c26f856-0e7a-4a7c-86bd-c56a501a362e,CZ5605-301,Nike,Daan Van Der Linden x Blazer Court SB 'Midnight Turquoise',Midnight Turquoise/Jade Horizon/Dark Sulfur/Midnight Turquoise,men,Blazer Court SB,2021,2021-08-11,75,80,"The Daan Van Der Linden x Nike Blazer Court SB ‘Midnight Turquoise’ features colors and details inspired by the Evoluon, a former space museum located in the Dutch skater’s hometown of Eindhoven. The low-top utilizes a dark teal canvas upper with a reinforced ollie zone and a black leather Swoosh. Nike SB branding adorns the tongue tag and heel tab, the latter wrapped in a crinkled synthetic overlay. Underfoot, a traditional herringbone-traction rubber outsole provides optimal grip.",https://image.goat.com/attachments/product_template_pictures/images/058/792/287/original/CZ5605_301.png.png,,https://goat.com/sneakers/daan-van-der-linden-x-blazer-court-sb-midnight-turquoise-cz5605-301, https://flightclub.com/daan-van-der-linden-x-blazer-court-sb-midnight-turquoise-cz5605-301,
29e1d1c5-aa0b-4b69-8411-3aff0362c1da,DB1902-100,Nike,Nike Dunk Low Sail Multi-Camo (TD),Sail/Vintage Green-Total Orange-White,toddler,Dunk,2021,2021-08-11,60,107,"The Nike Dunk Low SE TD ‘Sail Multi-Camo’ enlivens the vintage hoops shoe with military-inspired prints in clashing colors. The mismatched camo patterns — ranging from a neutral greyscale design to traditional woodland hues — are interspersed throughout the leather eyestay, heel tab and forefoot and heel overlays. The rest of the upper is crafted from off-white textile with a dark green leather Swoosh. Additional branding elements include a woven Nike tongue tag and heel tabs that display an embroidered Nike wordmark on the left shoe and a basketball graphic on the right.",https://image.goat.com/attachments/product_template_pictures/images/058/230/713/original/799731_00.png.png,https://stockx.com/nike-dunk-low-sail-multi-camo-td, https://goat.com/sneakers/dunk-low-se-td-multi-camo-db1902-100, https://flightclub.com/dunk-low-se-td-multi-camo-db1902-100,
319c6347-c95e-4e78-983f-cea3b0175d11,H04513,adidas,4D Fusio 'Pulse Yellow',Core Black/Core Black/Core Black,men,4D Fusio,2021,2021-08-11,200,155,"The adidas 4D Fusio ‘Pulse Yellow’ showcases complementary neon hues on a seamless Primeknit upper. The sock-like build is equipped with an elastic cuff and a dynamic lacing system that incorporates translucent tubing in lieu of traditional eyelets. Precisely tuned cushioning arrives via adidas’ groundbreaking 4D midsole, partially caged and 3D-printed with a blend of light, oxygen and liquid resin. Underfoot, a durable rubber outsole maintains the sneaker’s eye-catching palette.",https://image.goat.com/attachments/product_template_pictures/images/060/557/316/original/807591_00.png.png,,https://goat.com/sneakers/4d-fusio-pulse-yellow-h04513, https://flightclub.com/4d-fusio-pulse-yellow-h04513,
505e2dc4-3387-403c-84f7-c5f383e0d258,GX8307,Reebok,Club C 85 'Human Rights Now! - White',Footwear White/Chalk/Vector Red,men,Club C,2021,2021-08-11,85,100,"The Reebok Club C 85 ‘White’ is taken from the ‘Human Rights Now!’ collection, inspired by the namesake 1988 world tour presented by Amnesty International and comprising a series of twenty benefit concerts. The retro low-top carries a white leather upper with contrasting black accents on the woven tongue tag and heel tab, the former featuring the tour logo and the latter marked with a yellow ‘Human Rights Now!’ graphic. Underfoot, the rubber outsole is finished in red on the left shoe and green on the right.",https://image.goat.com/attachments/product_template_pictures/images/058/470/387/original/GX8307.png.png,,https://goat.com/sneakers/club-c-85-human-rights-now-white-gx8307, https://flightclub.com/club-c-85-human-rights-now-white-gx8307,
6f9babe9-7cbb-486c-b528-336c0fd20186,DH0957-100,Nike,Nike Dunk Low SE Sail Multi-Camo,Sail/Vintage Green-Total Orange-White,men,Dunk,2021,2021-08-11,110,170,"The Nike Dunk Low SE ‘Multi Camo’ dresses the vintage hoops shoe in white textile with mismatched leather overlays in clashing camouflage prints. On the right shoe, the forefoot overlay is rendered in orange and yellow hues, while the heel overlay combines a burgundy base with varying shades of green. The left shoe features greyscale camo on the forefoot and desert camo on the heel overlay. Both shoes are appointed with dark green accents on the Nike-branded woven tongue tag, textile collar lining, leather Swoosh and rubber outsole. Mismatched heel tabs display an embroidered Nike wordmark on the left shoe and a basketball graphic on the right.",https://image.goat.com/attachments/product_template_pictures/images/057/950/965/original/796723_00.png.png,https://stockx.com/nike-dunk-low-se-multi-camo, https://goat.com/sneakers/dunk-low-se-multi-camo-dh0957-100, https://flightclub.com/dunk-low-se-multi-camo-dh0957-100, https://sale.stadiumgoods.com/nike-dunk-low-se-sail-multi-camo-dh0957-100
766dbe4d-1783-4047-ad11-e2efd3f99c2e,VN0A7TNH2D7,Vans,JJJJound x Sk8-Mid Vault LX 'Brown',Brown,men,Sk8,2021,2021-08-11,150,146,"Launching as part of a three-piece pack with Justin Saunders’ menswear label, the JJJJound x Vans Sk8-Mid Vault LX ‘Brown’ confers a simple-two tone palette to the shoe that debuted in 1978 as the Style 37. A white leather jazz stripe cuts through the canvas side panel, while contrast white stitching enlivens the suede toe box, eyestay and heel overlay. The latter is accented with a small JJJJound tag on the lateral side. The mid-top is mounted on a white vulcanized rubber midsole, which gives way to a matching white waffle-traction outsole.",https://image.goat.com/attachments/product_template_pictures/images/060/049/942/original/804793_00.png.png,,https://goat.com/sneakers/jjjjound-x-sk8-mid-vault-lx-brown-jjjjound-sk8-mid-bwn, https://flightclub.com/jjjjound-x-sk8-mid-vault-lx-brown-jjjjound-sk8-mid-bwn,
87062bf0-61ce-444a-b10f-a9ababd1edd2,DB1900-100,Nike,Nike Dunk Low Sail Multi-Camo (PS),Sail/Vintage Green-Total Orange-White,preschool,Dunk,2021,2021-08-11,80,105,"Built for little kids, the Nike Dunk Low SE PS ‘Sail Multi-Camo’ makes use of an off-white textile upper with mismatched leather overlays in clashing military-inspired prints. On the left shoe, the forefoot and heel overlays are rendered in snow and desert camo, while the right shoe features autumn and woodland camo designs in the same areas. Dark green accents land on the woven tongue tag, leather Swoosh, textile-lined interior and rubber outsole. Mismatched heel tabs are embroidered with a standard Nike wordmark on the left shoe and a basketball graphic on the right.",https://image.goat.com/attachments/product_template_pictures/images/057/798/628/original/DB1900_100.png.png,https://stockx.com/nike-dunk-low-sail-multi-camo-ps, https://goat.com/sneakers/dunk-low-se-ps-multi-camo-db1900-100, https://flightclub.com/dunk-low-se-ps-multi-camo-db1900-100,
8b371ea9-cbb0-40f4-a696-2b8600599f9d,GX8318,Reebok,Club C 85 'Human Rights Now! - Black',Core Black/Pure Grey 8/Vector Red,men,Club C,2021,2021-08-11,85,50,"The Reebok Club C 85 ‘Black’ is drawn from the ‘Human Rights Now!’ collection, named after the 1988 world tour presented by Amnesty International and made up of a series of 20 benefit concerts. Inspired by the tour merch, the retro trainer features a black leather upper with contrast white stitching throughout. ‘Human Rights Now!’ is stamped in yellow on the heel tab, while the tour logo accompanies Reebok Classic branding on the woven tongue tag. Underfoot, mismatched rubber outsoles are rendered in Vector Red on the left shoe and green on the right.",https://image.goat.com/attachments/product_template_pictures/images/058/470/389/original/GX8318.png.png,,https://goat.com/sneakers/club-c-85-human-rights-now-black-gx8318, https://flightclub.com/club-c-85-human-rights-now-black-gx8318,
